dry_run,section,title,url,page_type,action
False,topic_replacement,Shrinking the Digital Divide: Raising Digital Literacy in Rural Areas,https://www.cigionline.org/publications/shrinking-the-digital-divide-raising-digital-literacy-in-rural-areas/,PublicationPage,add latter and remove former
False,topic_replacement,Temporary Foreign Workers’ Rights and Canadian Media,https://www.cigionline.org/publications/temporary-foreign-workers-rights-and-canadian-media/,PublicationPage,add latter and remove former
False,topic_replacement,The Cost of Control: Challenges and Trade-Offs of Digital Sovereignty,https://www.cigionline.org/publications/the-cost-of-control-challenges-and-trade-offs-of-digital-sovereignty/,PublicationPage,remove former only
False,topic_replacement,The Great Digital Disconnect: AI Deregulation Versus Public Trust,https://www.cigionline.org/articles/the-great-digital-disconnect-ai-deregulation-versus-public-trust/,ArticlePage,add latter and remove former
False,topic_replacement,"The Grok Scandal Forces Reckoning on AI, Consent and Gendered Harms",https://www.cigionline.org/articles/the-grok-scandal-forces-reckoning-on-ai-consent-and-gendered-harms/,ArticlePage,add latter and remove former
False,topic_replacement,The Intersection of Digital Rights and Technology: Charting a Path Forward,https://www.cigionline.org/publications/the-intersection-of-digital-rights-and-technology-charting-a-path-forward/,PublicationPage,add latter and remove former
False,topic_replacement,"The Learning Society: How AI Is Redefining Work, Culture and Human Purpose",https://www.cigionline.org/articles/the-learning-society-how-ai-is-redefining-work-culture-and-human-purpose/,ArticlePage,add latter and remove former
False,topic_replacement,The Shifting Value of Personal Data,https://www.cigionline.org/articles/the-shifting-value-of-personal-data/,ArticlePage,add latter and remove former
False,topic_replacement,"To Overcome AI-Enabled Propaganda, Support Communities Already Fighting It",https://www.cigionline.org/articles/to-overcome-ai-enabled-propaganda-support-communities-already-fighting-it/,ArticlePage,add latter and remove former
False,topic_replacement,"When Chatbots Fuel Violence, Who Pays the Price?",https://www.cigionline.org/articles/when-chatbots-fuel-violence-who-pays-the-price/,ArticlePage,add latter and remove former
False,topic_replacement,When Human Bias Meets Machine-Scale Amplification,https://www.cigionline.org/articles/when-human-bias-meets-machine-scale-amplification/,ArticlePage,add latter and remove former
False,topic_replacement,Why AI’s Growing Deceptive Abilities Are No Surprise,https://www.cigionline.org/articles/why-ais-growing-deceptive-abilities-are-no-surprise/,ArticlePage,add latter and remove former
False,topic_replacement,"With Meta and YouTube Verdicts, Silicon Valley Is Having Its Big Tobacco Moment",https://www.cigionline.org/articles/with-meta-and-youtube-verdicts-silicon-valley-is-having-its-big-tobacco-moment/,ArticlePage,add latter and remove former
False,topic_replacement,'Worse in Terms of Lack of Strategic Consideration Than the American Invasion of Iraq': Lalani,https://www.cigionline.org/articles/worse-in-terms-of-lack-of-strategic-consideration-than-the-american-invasion-of-iraq-lalani/,ArticlePage,remove former only
False,topic_replacement,A Joint International AI Lab: Design Considerations,https://www.cigionline.org/publications/a-joint-international-ai-lab-design-considerations/,PublicationPage,add latter and remove former
False,topic_replacement,‘A volatile White House’: What shaped responses to U.S.’s Venezuela attack?,https://www.cigionline.org/articles/a-volatile-white-house-what-shaped-responses-to-uss-venezuela-attack/,ArticlePage,remove former only
False,topic_replacement,Advancing Multi-stakeholderism for Global Governance of the Internet and AI,https://www.cigionline.org/publications/advancing-multi-stakeholderism-for-global-governance-of-the-internet-and-ai/,PublicationPage,add latter and remove former
False,topic_replacement,AI and the Digital Economy Framework Agreement: Preparing ASEAN for the Next Tech Wave,https://www.cigionline.org/articles/ai-and-the-digital-economy-framework-agreement-preparing-asean-for-the-next-tech-wave/,ArticlePage,remove former only
False,topic_replacement,"At AI Impact Summit, Make a Case for BRICS, Too",https://www.cigionline.org/articles/at-ai-impact-summit-make-a-case-for-brics-too/,ArticlePage,remove former only
False,topic_replacement,Bridging Civilizations: India’s Dharmic Democracy and the Liberal Paradigm,https://www.cigionline.org/articles/bridging-civilizations-indias-dharmic-democracy-and-the-liberal-paradigm/,ArticlePage,remove former only
False,topic_replacement,Can G7 Stay Relevant In Multipolar World?,https://www.cigionline.org/articles/can-g7-stay-relevant-in-multipolar-world/,ArticlePage,remove former only
False,topic_replacement,Canada and other countries are going to need to step up: Samson on the future of global trade,https://www.cigionline.org/articles/canada-and-other-countries-are-going-to-need-to-step-up-samson-on-the-future-of-global-trade/,ArticlePage,remove former only
False,topic_replacement,"Canada Cannot Compete on AI Regulation, but It Can Coordinate It",https://www.cigionline.org/articles/canada-cannot-compete-on-ai-regulation-but-it-can-coordinate-it/,ArticlePage,add latter and remove former
False,topic_replacement,Canada Can’t Afford to Sit Out the Fight for Climate Truth,https://www.cigionline.org/articles/canada-cant-afford-to-sit-out-the-fight-for-climate-truth/,ArticlePage,remove former only
False,topic_replacement,Canada Is a Regionless Country in the Internet Governance World,https://www.cigionline.org/articles/canada-is-a-regionless-country-in-the-internet-governance-world/,ArticlePage,add latter and remove former
False,topic_replacement,Canada Is a Signatory to the First Global Treaty on AI: Why That Matters,https://www.cigionline.org/articles/canada-is-a-signatory-to-the-first-global-treaty-on-ai-why-that-matters/,ArticlePage,remove former only
False,topic_replacement,Canada’s Alliance Politics and the Revolution in Quantum Military Affairs,https://www.cigionline.org/publications/canadas-alliance-politics-and-the-revolution-in-quantum-military-affairs/,PublicationPage,add latter and remove former
False,topic_replacement,Canada’s Great Recalibration,https://www.cigionline.org/articles/canadas-great-recalibration/,ArticlePage,remove former only
False,topic_replacement,Canada’s Next Leap of Faith: New Tools to Diversify Global Markets,https://www.cigionline.org/articles/canadas-next-leap-of-faith-new-tools-to-diversify-global-markets/,ArticlePage,add latter and remove former
False,topic_replacement,"Canada’s Opportunity to Redefine Its Defence, and Its Value to Allies",https://www.cigionline.org/articles/canadas-opportunity-to-redefine-its-defence-and-its-value-to-allies/,ArticlePage,remove former only
False,topic_replacement,Canada’s Variable Geometry Starts in the Arctic,https://www.cigionline.org/articles/canadas-variable-geometry-starts-in-the-arctic/,ArticlePage,remove former only
False,topic_replacement,CIGI Expert Available: Prime Minister Mark Carney's Davos Speech and Canada's foreign policy,https://www.cigionline.org/articles/cigi-expert-available-prime-minister-mark-carneys-davos-speech-and-canadas-foreign-policy/,ArticlePage,remove former only
False,topic_replacement,Closing the Global North-South Gap in the Second Space Age,https://www.cigionline.org/publications/closing-the-global-north-south-gap-in-the-second-space-age/,PublicationPage,add latter and remove former
False,topic_replacement,Convenience Costs (the extraction economy with Tim Wu),https://www.cigionline.org/pp/convenience-costs-the-extraction-economy-with-tim-wu/,MultimediaPage,add latter and remove former
False,topic_replacement,Currents for a Third Path: A Canada-India Vision for AI and Climate Intelligence,https://www.cigionline.org/articles/currents-for-a-third-path-a-canada-india-vision-for-ai-and-climate-intelligence/,ArticlePage,add latter and remove former
False,topic_replacement,De-risking Digitalization via Joint Ventures: The Case of Togo,https://www.cigionline.org/publications/de-risking-digitalization-via-joint-ventures-the-case-of-togo/,PublicationPage,remove former only
False,topic_replacement,Developing a Space Ethic Respectful of Indigenous Cultures,https://www.cigionline.org/publications/developing-a-space-ethic-respectful-of-indigenous-cultures/,PublicationPage,remove former only
False,topic_replacement,Digital Flux Has Coarsened the Mediascape of the World’s Largest Democracy,https://www.cigionline.org/articles/digital-flux-has-coarsened-the-mediascape-of-the-worlds-largest-democracy/,ArticlePage,remove former only
False,topic_replacement,"Digital Governance in 2026: The Key Shifts Shaping Technology, Security and Global Power",https://www.cigionline.org/articles/digital-governance-in-2026-the-key-shifts-shaping-technology-security-and-global-power/,ArticlePage,add latter and remove former
False,topic_replacement,Does Growing Military Spending Spell the United Nations’ Decline — Or Make It More Relevant than Ever?,https://www.cigionline.org/articles/does-growing-military-spending-spell-the-united-nations-decline-or-make-it-more-relevant-than-ever/,ArticlePage,add latter and remove former
False,topic_replacement,"Évian G7 Summit: Digital Economy, Trade and Emerging Technology",https://www.cigionline.org/articles/%C3%A9vian-g7-summit-digital-economy-trade-and-emerging-technology/,ArticlePage,add latter and remove former
False,topic_replacement,For All Humankind: A Framework for Responsible Spacefaring,https://www.cigionline.org/publications/for-all-humankind-a-framework-for-responsible-spacefaring/,PublicationPage,remove former only
False,topic_replacement,Framework Convention on Global AI Challenges,https://www.cigionline.org/publications/framework-convention-on-global-ai-challenges/,PublicationPage,add latter and remove former
